id,label,type
node:35d9dd95-1a6e-4050-b48f-84522165ab18,NEAR MISS 8187 - THIRD PARTY FIRST AID,INCIDENT_TYPE
node:b96b5461-498c-48d1-966d-ea1114081c21,"ACCIDENT 636986 - OIL SPILL AT SRP ON WEST ISLAND, ABU DHABI",INCIDENT_TYPE
node:16759496-f5e3-4dcd-a5f1-141dee151cf0,CORODEX PUMPING SKID,EQUIPMENT
node:25dcc147-b65d-4afb-a111-1b77d21c5c95,HP PUMP A,EQUIPMENT
node:9b18b720-43db-4ee4-9cd3-27a2cb51edc6,RUNDOWN TANK B,EQUIPMENT
node:196d54e9-7110-446e-860a-bb084b20b7f7,23 MAY 2019,DATE
node:cdacb011-0900-43e8-ba4b-1a1abab9e752,ACCIDENT 503143 - RWC-065995C001-ENQUEST SCOLTY AND CRATHES- DIVER LOWER BACK PAIN,INCIDENT_TYPE
node:5ee006c9-86ce-4039-82e6-3029695a63ee,30TH JULY 02:00HRS,DATE
node:3db696c0-07db-4eaf-bd61-f233ab6461ed,DP KITTIWAKE PLATFORM,LOCATION
node:a39a4f19-7823-461e-b9e3-1db5d6751e32,TIRFOR WINCH,EQUIPMENT
node:cdd1ffb5-f123-440e-93e5-f24f073aae68,PARACETAMOL 1000MG TABLETS,MEDICAL_TREATMENT
node:775330b8-fa2a-4e7f-8afd-fa8a2ce67286,FIT TO RETURN TO WORK,MEDICAL_STATUS
node:022214b3-af89-4b1a-923c-a19b21cb6bda,ACCIDENT RWC-065995C001 - DIVER LOWER BACK PAIN,INCIDENT_TYPE
node:ca8e7aba-e522-42ae-8c1e-990e76b262d9,NEAR MISS 8842 - CHAIN BLOCK FELL OFF CRANE HOOK,INCIDENT_TYPE
node:23b957a4-1836-4cdc-88eb-795d1d397b22,OPERATOR (CONTRACTOR),ORGANIZATION
node:68e1d6ff-d975-4e26-9eec-8c4dfdc13f19,PAINTSHOP,LOCATION
node:7ddb1c9c-2bee-4158-88a4-b85a5774a02a,2022-06-13,DATE
node:5e06f438-0231-47c6-be81-6696817f1854,INCIDENT 739972 - DIESEL SPILL DUE TO FAILURE IN SUCTION CONNECTION TRACTOR D9T,INCIDENT_TYPE
node:d6137420-c668-4e78-ac24-b2f48a5d485f,TRACTOR D9 MT25,EQUIPMENT
node:810bcb9b-747f-44c7-b116-c2a5872418db,INCIDENT 652307 - FIRST AID TREATMENT INTERVENTION OFFSHORE - 24/9/19 - TSP FELL DOWN ON VESSEL DECK DURING CHOKE MODEL MAINTENANCE,INCIDENT_TYPE
node:ffc39f42-eb2b-4775-ad86-3d8ec3680527,VESSEL DECK,LOCATION
node:42adfc2f-bbdf-4191-a1e1-86475315e5fc,24/9/19,DATE
node:4a715e2c-3ff9-4349-a6ed-c617515228a1,GAZPROM FLOT LLC,ORGANIZATION
node:e11590ed-7cab-4b04-8060-c2bfd9530deb,ZOBSOLETE - SAKHALIN SERVICE BASE,LOCATION
node:05f80570-7609-4fe1-b8bf-b734caee21f4,SUBSEA EUROPE - FMCEURA - RUSSIA - SAKHALIN,OPERATING_CENTER
node:ccc31560-dbbd-46f4-9cd0-c01ed0ac9e5f,ACCIDENT 501291 - TECHNIP CHENNAI GLASS SLIDING DOOR FELLEDDOWN,INCIDENT_TYPE
node:f601263b-ea03-4715-a341-ee2a3a5ca1a5,TECHNIP CHENNAI,LOCATION
node:38cc2ab8-a3ba-4708-82c9-2531c1a7b840,2016-07-06 20:20:00,DATE
node:0dd2d363-f7ed-4ff8-b158-5183aba89ede,GLASS DAMAGE,IMPACT_TYPE
node:8e0abbd8-3109-4dbc-b1e9-836dfd2c1473,ACCIDENT 501299 - TECHNIP CHENNAI GLASS SLIDING DOOR FELLEDDOWN,
node:13f7be52-b529-4485-98d7-24a176b14d03,INCIDENT 682968 - NON-TECHNIPFMC OWNED SIF NEAR MISS EM LIZA 2 SPITZER HFD (QUAYSIDE & BARGE),INCIDENT_TYPE
node:379be58d-1c99-4428-95f8-769dc0c8a66e,2020-06-26,DATE
node:28ebf3eb-a264-40ab-9535-8752b60d45de,WOODEN CHOCK,EQUIPMENT
node:189756ff-d7e2-4389-baa9-80e8be9231a3,STORAGE ENERGY - DROPPED OBJECTS,META_FACTS
node:bf89f09c-9aa4-4981-8ab2-607e1887d30f,SPITZER HFD (QUAYSIDE & BARGE),META_FACTS
node:7c5ad11e-92c7-405c-9251-ee2962825f5c,ACCIDENT 640721 - EQUIPMENT DAMAGE - 071475C002 – NOBLE ENERGY - LEVIATHAN - DP WORLD - 24 JUNE 2019 – FLATBED TRAILER REVERSING INTO A CAR,INCIDENT_TYPE
node:f30fac7b-214b-42d5-8288-67029a5f160c,MULTIPLE MARINE EMPLOYEE,ORGANIZATION
node:a7de1f5f-800a-48c2-b26d-3bdd489f61e2,DP WORLD PERSONNEL,ORGANIZATION
node:be3b2b52-de48-4393-aac7-0ca7b1b7d03f,LEVIATHAN,LOCATION
node:30cd43af-d27c-498a-87e7-7ca822838191,"10FT HALF HEIGHT, 20FT HALF HEIGHT AND X2 PUMPS",EQUIPMENT
node:ded3e9c1-dd06-4c97-81b8-0c934eea869e,MISSING WORKPLACE: WORKPLACE - NOT APPLICABLE AND LOCATION: CYPRUS. PLEASE UPDATE LOOKUP TABLE.,LOCATION
node:87b31078-a6a6-4775-9a2b-db07f9fc89c7,INCIDENT 69416 - FLOWBACK TANK SLIDING OFF TRUCK,INCIDENT_TYPE
node:d951bf32-1646-407a-b4f8-a7cd5ed7f36d,FLOWBACK TANK,EQUIPMENT
node:5fd8c47c-fa6d-4e0a-8a05-34e9620200bd,ACCIDENT 558968 - FAC - DUTRA INDUSTRIAL PLANTS - SURFACE CUT TO LEFT WRIST FINGER,INCIDENT_TYPE
node:bd4ab95d-58cb-4be0-87b0-04632064253b,CHAVE ALLEN,EQUIPMENT
node:c36d4a28-b0d9-4941-9ae4-28b8467643b3,ACCIDENT 558964 - FAC - DUTRA INDUSTRIAL PLANTS - SURFACE CUT TO LEFT WRIST FINGER,
node:2b796503-144f-4393-ac49-96d21deb01cc,INCIDENT 653355 - KONE CRANE DAMAGE,INCIDENT_TYPE
node:a241c128-9d8d-4c15-b93e-d506fc170410,KONE CRANE,EQUIPMENT
node:0fbae363-08ad-404e-b267-704b91677769,ACCIDENT 569669 - SUPERCENTER INJURY ON FINGER WITH KNIFE,INCIDENT_TYPE
node:834b22f0-3b3d-43ba-8c91-c2709d546423,KIRT JENSEN,ORGANIZATION
node:997482df-a0c3-4082-9d91-fce12da20b5f,POCKET KNIFE,EQUIPMENT
node:b6269a21-a55d-4c3a-9a6d-9205f71441de,ACCIDENT 5696669 - SUPERCENTER INJURY ON FINGER WITH KNIFE,
node:6c982eb5-6746-40e3-8a31-e7b0d1a75d31,ACCIDENT 619203 - FORKLIFT STRUCK GATE GUIDE,INCIDENT_TYPE
node:d41081f7-11f8-48f8-b3e6-370edc4f59fb,GATE GUIDE,EQUIPMENT
node:7e30b9c1-0c7e-4661-b48c-a6289cda3987,2018-12-14,DATE
node:ca77d649-fbfa-4b1d-87d9-cf317b9ace76,ACCIDENT 516365 - PROPERTY DAMAGE TO ANCHOR BOLT ON PIER,INCIDENT_TYPE
node:b4b18973-034f-45ac-a39c-14a1921abf01,240-TRACK HOE,EQUIPMENT
node:bde16494-8cd5-4155-94b2-bf378d3106c0,"OCTOBER 25TH, 2016 - 16:15",DATE
node:fc5e644d-3b9b-4809-bdf3-2c8d1c363faf,NEAR MISS 502695 - PLASTIC BOTTLE FELL OUT OF EMPLOYEE'S POCKET,INCIDENT_TYPE
node:2a2e3ef8-f621-476a-b1a8-d26be5867885,PLASTIC BOTTLE,EQUIPMENT
node:e6edac32-2ff6-4058-adea-7a6fbf157dcf,UPPER DECK STAIRCASE,LOCATION
node:4120676d-5893-49f3-83ac-7564a2586333,NEAR MISS 3739 - COLISION OF EMPILHADEIRA AGAINST SIDEWALK ROOF,INCIDENT_TYPE
node:7c441296-b87e-4e39-993b-f770ef469362,EMPILHADEIRA (LADDER),EQUIPMENT
node:c1292b71-0e05-46e5-8490-3682f32b9c71,SIDEWALK ROOF,LOCATION
node:a89356a0-1a44-4bcf-9a47-5b585b159722,NEAR MISS 26978 - INTERNAL CALIBRE FELL ON THE GROUND,INCIDENT_TYPE
node:e013a316-7e21-4c24-8754-b8a7789a0d58,INTERNAL CALIBRE,EQUIPMENT
node:dceac0dc-c7f7-4b9e-b9a5-fb536c51ffeb,3/7/2025,DATE
node:99d1107f-8957-41a8-b425-0cee8a818808,ACCIDENT 625102 - STEPHENVILLE KNEE INJURY,INCIDENT_TYPE
node:84c25266-d56c-4a1b-a00c-125e32b0c2ed,2019-02-11,DATE
node:52dc99a1-d768-4eda-bb6a-d1d65fb81d53,ACCIDENT 535506 - NON-TECHNIP OWNED SCA-DA (RTA) 12 - 2529 TAP- KORCA - 20/04/2017 PICK-UP COLLIDED HEAD-ON WITH A THIRD-PARTY TRUCK,INCIDENT_TYPE
node:5a9f3327-4953-4417-9525-d0959643e60a,SPIECAPAG FORD RANGER AA 898 PM,EQUIPMENT
node:aac8aaab-986d-4816-8ca9-a127c92be90f,MERCEDES TRUCK,EQUIPMENT
node:63dd2677-c3cb-49c1-86fd-84e7daf49f1b,SOVIAN VILLAGE,LOCATION
node:308a2607-a4d6-4863-81e2-40c73f709fa4,KORCE REGION,LOCATION
node:3c483df2-419a-498c-b3ec-fb6e3f160d36,ACCIDENT 535506 - NON-TECHNIP OWNED - SCA-DA (RTA) 12 - 2529 TAP- KORCA - 20/04/2017 - PICK-UP COLLIDED HEAD-ON WITH A THIRD-PARTY TRUCK,INCIDENT_TYPE
node:e27c228a-14d3-44d5-85e9-e8673b7ca912,VILLAGE OF SOVIAN,LOCATION
node:88b123fe-58ac-47d1-9c89-d03e2b08a59a,20/04/2017,DATE
node:a9ff2d3b-e3bd-4738-a905-94315fbd2434,ACCIDENT 535506 - NON-TECHNIP OWNED SCA-DA (RTA) 12 - PICK-UP COLLIDED HEAD-ON WITH A THIRD-PARTY TRUCK,INCIDENT_TYPE
node:7253c57e-2299-42d4-9286-8dbf1076ee7b,FLAMUR DANAJ,ORGANIZATION
node:d050a2c7-fb57-4a62-bae2-0009a6c5a6ce,JEAN-CLAUDE TACHINDA,ORGANIZATION
node:904cc7d5-e7d4-410f-a5f1-c9ee06b2c53b,MASTANVALI SHAIK,ORGANIZATION
node:8328c81e-439a-4035-a487-95666bd19ea7,4/25/2017,DATE
node:0c3617ca-10ee-4fca-b558-4a1d2d704570,INCIDENT 712080 - DENT AND CREASE ON FRONT DRIVERS FENDER/DOOR,INCIDENT_TYPE
node:f14053c0-1238-4a91-9aa7-1a636dde9f6f,EMPLOYEE WHO NO LONGER WORKS HERE,ORGANIZATION
node:1cae0a2b-0f28-416f-b06c-ba06bb779da4,INCIDENT 712080 - FINANCIAL IMPACT,INCIDENT_TYPE
node:daf823a8-018d-4086-9fd0-fdab27b0538a,NEAR MISS 604392 - CHEVRON NEAR MISS,INCIDENT_TYPE
node:39840b20-b4b6-469d-95b5-ad45775e3a16,2 INCHES HOSE,EQUIPMENT
node:58b4223d-60a6-4125-bb84-e0fded4e8392,3 INCHES HOSE,EQUIPMENT
node:bf3e4170-e75a-4b28-82f2-813bd15cac92,BATTERY LIMITS,LOCATION
node:40bef3a8-6bde-4f73-8107-438b7655d2f9,TRAIN 1 SCR,LOCATION
node:614e601f-d41b-4d64-ba12-198cf546f1f7,2:30 PM,TIME
node:ea67df40-2035-4524-b5fb-2fd78ef97d53,AA-001,EQUIPMENT
node:fea08d90-4c65-4760-a73a-49c758f7cec0,2 INCH HOSE,EQUIPMENT
node:2a92316a-d628-42ac-96d5-453d49b88d9d,3 INCH HOSE,EQUIPMENT
node:d5451356-130b-4c30-b410-07857d57570f,2” HOSE,EQUIPMENT
node:09d8cd66-c28a-48e3-82c4-2004cfc87284,3” HOSE,EQUIPMENT
node:d4e9f839-3f77-47ca-8131-ad35c6c34498,LINE CLEANING CREW,ORGANIZATION
node:286d82c1-8963-4d96-a548-aa10d651fe8c,CHEVRON EMPLOYEE,ORGANIZATION
node:874dd964-fff2-480d-ba84-1c7c45cdf78f,NAM - TPSWPT - USA - CLAREMONT,OPERATING_CENTER
node:949764c4-7f7f-4de0-9534-5f9b0f70a6c6,NEAR MISS - CHEVRON EMPLOYEE HEARD OPEN HOSE,INCIDENT_TYPE
node:687085ce-e189-4c14-80c6-ff9b587376f6,"3"" HOSE",EQUIPMENT
node:aca263fe-8ba5-41a5-9c0e-8d77b5ce66d4,INCIDENT 701658 - NM - ALNG2 - QINGDAO/QMW - GAS HOSE AND WELDING SCREEN ARE BURNT,INCIDENT_TYPE
node:9d0c20ec-0b9d-48c2-b0e4-10bdf89ceb07,WELDING SCREEN,EQUIPMENT
node:8c3be9ce-58b0-48c9-aa61-cd95a7c67166,2020-12-19,DATE
node:09ad6077-84b9-4996-9279-22ab6b841ae7,ACCIDENT 13418 - SB-A6-02/03/2023 BACK PAIN,INCIDENT_TYPE
node:d9ffb580-44e5-4eae-b561-6a43b39a9638,"INCIDENT 645664 - INCIDENT_HURL, BARAUNI_COW JUMPED FROM BUSHES PLANTED IN THE CENTRE OF DIVIDER ON CAR",INCIDENT_TYPE
node:e6333f22-2b10-4ba8-8516-0c03147327c6,MR. KEVIN LONG - ENGINEERING DIRECTOR- SINGAPORE & HYDERABAD,ORGANIZATION
node:fcff4bd1-653c-4e70-a6c6-0e2f3a0aeea7,MR. ANISH KUMAR PADMANABHAN – HSE SPECIALIST HYDERABAD,ORGANIZATION
node:6db268d6-7cc5-4cdf-adf0-05cd89aec4d3,INNOVA- CRYSTA,EQUIPMENT
node:71b79ed8-a485-4458-bc81-83cbc28d210a,BR.09.PA. 4575,EQUIPMENT
node:5065b575-e3ea-4a26-8c5d-8344d74abf9f,INCIDENT 735478 - DI (RTC-28) BUS LOST CONTROL AND STUCK IN THE SAND,INCIDENT_TYPE
node:47cdb3b6-067b-4ba0-8f53-c08de755cdd9,ALLLIED TRANSPORT,ORGANIZATION
node:cdfa9076-7e7f-489c-9443-f74875b78d7d,REG # 42328,EQUIPMENT
node:c84cc495-12e8-4b95-9479-12474c0f3572,NOGA 2 AREA,LOCATION
node:62d31c6d-044b-45dc-8c05-e6a5059b1769,16:50HRS,DATE
node:d30ab5f7-6fb5-4555-a6a3-b44ae552f290,11/18/2021,DATE
node:4ca1a130-9290-4008-97e6-b8e68c5861a7,15TH NOVEMBER 2021 AT 3:00 P.M.,DATE
node:58c22aa4-7b32-43ae-9bb5-8448a31dda63,TTSJV/BAPCO WERE INFORMED,NOTE
node:0cf1c6f7-1d1e-401a-9e4f-6d0dad08e943,"A PORTION OF THE WHARF ROAD WAS CLOSED, AND RESCUE PROCESS STARTED.",NOTE
node:902c249b-6064-4f44-90ef-1c05fcbaee51,NEAR MISS 578782 - NM-BASE VIA UPGRADE-27/03/18- FLOOR RUPTURE,INCIDENT_TYPE
node:26d8fd92-a6e0-4ca7-8776-bece2ecbc8dc,GTM COMPANY,ORGANIZATION
node:919ac03e-9118-4a1c-950f-489cacc85d8c,03/28/2018,DATE
node:594afcd3-8289-4dae-aee1-45b3c2bc126e,NEAR MISS 13462 - TUBING HANGER CHEMICAL INJECTION LINE PRESSURE RELEASE,INCIDENT_TYPE
node:00164a8b-532a-4b96-a060-89d193db29f5,ENI CABA?A TUBING HANGER P4000093499,EQUIPMENT
node:e55721d1-7bf1-4c7f-84bf-ab77ae38975b,SERVICE ORDER 5002541,TASK
node:5efcf39c-9e1b-4f20-8b9d-918a8f948c16,8/31/2022,DATE
node:e14a5b48-5f65-4f64-a30e-315bbbb10514,FFRANCE - FRANCE - LE TRAIT (OSLT),OPERATING_CENTER
node:f0a4144b-29fc-41b8-9b96-8c3ce66b0901,ACCIDENT 21158 - NWR - FAT - CREW MEMBER SUFFERED A DISLODGED FILLING WHILE EATING IN THE GALLEY,INCIDENT_TYPE
node:94bcc2ef-0428-49a7-9a95-4963aab5ef44,5/5/2024,DATE
node:dcb788a5-af2a-48a1-a8c1-cea2bfd392f5,ACCIDENT 1559 - EQUIPMENT DAMAGE AT QUAYSIDE BREAKER BOX,INCIDENT_TYPE
node:52e4802a-03d7-40b3-8025-0f7f6b8d39e9,DH UNIT,EQUIPMENT
node:900961a8-2d6b-420e-8b79-e02a4fe33b58,2022-05-03,DATE
node:60256c1b-c396-4953-ba5d-8b3ece0cefce,NEAR MISS 27635 - S05 - HIGHBAY SLT DISENGAGED FROM COMPLETION BORE PROTECTOR,INCIDENT_TYPE
node:cd333881-7664-4038-93fb-75d02a9367d7,SUBSEA CHRISTMAS TREE (XT),EQUIPMENT
node:d4421da0-844c-4492-91d1-597a027cf6ca,COMPLETION BORE PROTECTOR (CBP),EQUIPMENT
node:bf28da74-6ae4-47c7-a632-87f916fccabb,SPRING LOADED TOOL (SLT),EQUIPMENT
node:05e65d75-cffc-4489-b2f9-3add70e3f6cf,"OXY USA, INC",ORGANIZATION
node:080d239e-4578-4e0e-b417-9107952fd8da,ACCIDENT 587926 - PCH PUSH PULL TRACTOR HOSE FAILURE,INCIDENT_TYPE
node:ac1a2961-5fe0-4ac2-946a-d1981ae18d1f,PCH PUSH PULL TRACTOR,EQUIPMENT
node:07359717-cceb-4e16-8194-eafcb10039dd,CASTROL HYSPIN 46,SUBSTANCE
node:0129ea20-2a3f-4efe-abde-87a8a695e757,PORTSIDE AREA AROUND THE TRACTOR,LOCATION
node:53126cab-4cc1-4505-a4da-999cd95be0fc,"PERTH OFFICE, PERTH, AUSTRALIA, ASIA PACIFIC",LOCATION
node:02e95c1c-dcbb-4a9e-8f32-d2a84e7074ca,NEAR MISS 13681 - CRANE-RATED PULL EXCEEDING EYEBOLT SAFE WORKING LOAD (SWL),INCIDENT_TYPE
node:cdd76c4a-ce65-441f-ab40-815058c581a2,HALL G,LOCATION
node:77cbc30d-8356-4441-8879-86a68fb1df86,TORUS TOILET HAR 4 GUIDEPOSTER (GP),EQUIPMENT
node:6439d188-8c62-4475-9234-3d0621179e12,SEMI GANTRY CRANE,EQUIPMENT
node:d826f463-75e9-4c7e-b39a-411f19c443c0,EYEBOLT (SWL 230 KG),EQUIPMENT
node:bfbe1fd9-6e74-4adc-85f1-8d874da3b9a6,ONE TON SLIINGS,EQUIPMENT
node:1dc04756-85d3-4926-af2a-a754ade5b068,PAD EYES,EQUIPMENT
node:61c74848-2a31-4522-971d-ce71e73502a4,LOCKING PINS,EQUIPMENT
node:2ba61202-7261-401f-bc3d-2779fda36051,GANTITIK,ORGANIZATION
node:c02cbc8d-86ff-4ab3-bea7-66cfae9cdc62,LINEWAY TO HOUSES 0900,
node:b61ee1cb-bfc8-430d-895d-fdb1a1023f5f,LITTLE 1T SLIINGS,
node:db14d2a5-72d1-4ca5-8aa9-e6e832f91ad3,MENTOR,
node:ac5d05d9-5cbf-4b04-995f-59f7eea15fca,SAFETY DISCUSSIONS ABOUT CORRECT EQUIPMENT USE,
node:94985328-0f40-47cc-9eba-61aa1dd7cfc9,CRANE OPERATOR TRAINED BY GANTITIK,
node:ec214c9a-472b-430c-bb69-055b2a3e54c3,MENTOR FROM GANTITIK,
node:c305e47d-6383-424d-9fe0-c29a48f07fc2,TECHNICIAN FROM GANTITIK,
node:221f9bc8-b676-438b-b2dc-c802f61e364d,CRANE OPERATOR REPLACED,
node:f46804d3-2654-4eb9-a36b-eab48b99dacc,LINEWAY TO HOUSES 0900 NOTIFIED,
node:1ab0c979-ab23-49fe-9f66-0d6e2d9aa390,SAFETY DISCUSSIONS ABOUT CORRECT EQUIPMENT USE HELD TWICE TODAY BEFORE 0800,
node:d4b289ed-2a83-45f7-9294-f689285aba74,CRANE OPERATOR TRAINED BY GANTITIK TWICE TODAY BEFORE 0800,
node:87e74448-a2a2-4bbc-b2e2-b7586d499bf8,MENTOR FROM GANTITIK TWICE TODAY BEFORE 0800,
node:f5f13b0a-1fea-4092-9f98-ccf0134d81df,TECHNICIAN FROM GANTITIK TWICE TODAY BEFORE 0800,
node:f4f41a05-0682-49aa-a074-22a1d128b91a,CRANE OPERATOR REPLACED AFTER INCIDENT,
node:dbb540b3-00b9-48c6-acfa-fe35997a8a22,LITTLE 1T SLIINGS REPLACED AFTER INCIDENT,
node:b2e4ef7d-96f5-4a5c-b051-e144a901ff7c,NEAR MISS 3/17/2023 - CRANE EXCEEDING EYEBOLT SAFE WORKING LOAD,INCIDENT_TYPE
node:029f2a10-6c5c-4a6a-843e-09a741134bb3,UNCONTROLLED MOVING OBJECTS,INJURY_TYPE
node:2d1a849d-2c61-464d-8bbc-ad717d82f59a,EYEBOLT,EQUIPMENT
node:9ed78fa9-2167-44b9-96b2-8ac185989d5d,3/17/2023 30:00.0,DATE
node:6a0edf94-5677-4c5a-9dfb-2a2f8cd71887,SAFE DRIVING RULES,LIFE_SAVING_RULES
node:2a50cb79-3bac-4960-b80f-2f2faff69513,INCIDENT 722755 - RWC – MIDOR REFINERY EXPANSION PROJECT – EGYPT – ALEXANDRIA – 01-07-2021,INCIDENT_TYPE
node:ecf43cd4-f252-4585-9f91-bffa5c720baf,T.EN SUPERVISOR,ORGANIZATION
node:7daf50fb-61ec-4ac8-acbd-e9ea5c3ef93d,STONE,EQUIPMENT
node:149ae4b9-048c-4781-aaa7-d85d96adff76,2021-07-13,DATE
node:c97518f5-32cc-4880-911a-576174cc1932,ACCIDENT 581870 - PRIMEIRO SOCORROS - SKANDI BUZIOS - CONTUSION ON LEFT LEG,INCIDENT_TYPE
node:3f25715e-9d17-49ba-af12-9dfa0b732783,10 T WINCH CABLE,EQUIPMENT
node:60f2f58e-4a84-4bb2-9034-01abc8d79533,TWO COLLABORATORS,ORGANIZATION
node:97a4f862-77fd-4e5d-8eae-78dbc6884032,HANGOFF COLLAR,EQUIPMENT
node:d8113d7f-f8f0-4ecb-9853-c06bec971461,4/15/2018,DATE
node:09ef13f1-5729-4ee9-9918-882e9ae1dd5f,NEAR MISS 12811 - OIL SPILL FROM THRUSTER TO DOCK BOTTOM,INCIDENT_TYPE
node:c294130c-dcbe-4006-85a7-9a98bedf70a0,THIRD PARTY COMPANY,ORGANIZATION
node:23a555c7-9aa6-4330-883e-701ef10cfd57,OIL TANK,EQUIPMENT
node:5e4baaf6-c3b7-4f1b-9ea4-1e12de504f7c,INTERMEDIATE DRUM,EQUIPMENT
node:f88da4e0-617c-41ed-872d-0b8378aaa9cb,ABSORBENT KITS,EQUIPMENT
node:3d835c56-6cf1-489f-bbf4-ba3617dd387f,2023-02-01,DATE
node:92c2eecc-286b-4ac6-81d2-ebdf149a09b3,ACCIDENT 556303 - ENVIRONMENTAL HURRICANE LANCASTER EPS,INCIDENT_TYPE
node:88747da3-4598-4798-987c-e56702638522,SW THRASH ZONE,LOCATION
node:5580c8e4-a3d7-401d-9da0-da2e6a4802de,16.10.2017,DATE
node:c43360c1-5d8c-4888-88fb-ea10d1e171f4,NEAR MISS 9781 - MINOR FOOT SLIPPING ACCIDENT,INCIDENT_TYPE
node:2dd6749c-45b4-48bd-bc2c-c99799003203,PALLET'S CORNER,EQUIPMENT
node:6de611e0-dde7-4ff9-89c3-c01e8ae63404,2022-08-23,DATE
node:6659e3a3-51c8-4471-9244-238ba1d2ad1e,INCIDENT 705958 - NEAR MISS - PLUTO WATER HANDLING MODULE - PLA - 06/02/21,INCIDENT_TYPE
node:551e7d77-1a63-42c0-bf83-8b0cf14b8ca0,LER HVAC,LOCATION
node:70df7b53-5e90-4212-8f01-7f210b49a5fd,17KG WEATHER COVER,EQUIPMENT
node:8ff096b3-5986-422f-9741-2eb4fae868a1,2M,DATE
node:a3c5d2d9-e52f-4b04-9ab3-2670fac53c30,NEAR MISS 26361 - SWIVEL EYELET RELEASE FROM SRASA,INCIDENT_TYPE
node:e14ff1dc-640d-43ba-9c76-3da42d7879bc,ANNULUS SEAL ASSEMBLY RETREIVAL TOOL,EQUIPMENT
node:4a0f1419-6688-40f2-94e1-6d31d6ff5b5e,2025-02-04,DATE
node:18c4a32a-ecf7-4406-a67d-599cf3f609d0,ACCIDENT 23497 - LCV2 RWC - CRUSHED FINGER,INCIDENT_TYPE
node:b2a9c0e1-61f1-41c2-b56e-b72f978f90c1,LCV2,EQUIPMENT
node:15645564-ee00-4bb2-9acb-a00ec3607f25,2024-08-15,DATE
node:c77df7a7-ffb9-46f7-919a-abd576f7fb9c,NEAR MISS 509717 - NM - 61402S - ZEEBRUGGE/BISY -25/08/16,INCIDENT_TYPE
node:9d42e631-ec57-4320-a679-942e4bb43dbc,TEAM LEADER ZAJAC TOMAZH,ORGANIZATION
node:d1a766e5-92ba-43be-99d2-35ca68409bd5,ACETYLENE CAGE,EQUIPMENT
node:c636aa9c-e1c6-49c0-b2ee-c909d82d39c7,NEAR MISS 572921 - DAMAGE TO STRUCTURES IN TECH CENTER,INCIDENT_TYPE
node:13f65e1a-62e7-4dae-9c25-79ae04003cb3,HANGAR SIDE CLOSING ROOFS,EQUIPMENT
node:ca955dad-9ee4-4f96-92dc-bc0a39be2989,SCHOOL ROOF FALLS,EQUIPMENT
node:3967df64-0158-4d17-a4a0-023aba2c3bc2,VENETIAN FRONTAL AND HANGAR WALLS,LOCATION
node:f4438ecc-47a6-4bb6-ac96-29235980c851,SIGNAL PLATE FALLS - MEETING POINT,EQUIPMENT
node:46527a1f-1de3-495d-b1f3-a6652f4d5726,ACCIDENT 522435 - 61298D - MHN - INDIVIDUAL SUSTAINS SOFT TISSUE INJURY TO LEFT KNEE WHILELE IN THE GYM OFF DUTY,INCIDENT_TYPE
node:59e216fa-1833-437a-b327-a8ca1dfdd0c6,NEAR MISS 12868 - OPERATOR STRAINED/STEP WRONG ON FOOT,INCIDENT_TYPE
node:34d6aa58-7ed0-4ade-8e31-054af51aa209,ACCIDENT 15343 - CDA NON-WORK RELATED COLLABORATOR BACK PAIN,INCIDENT_TYPE
node:f27d7ebd-38e7-4332-aeb6-4f7c16e6f52f,TAIPEI,EMPLOYEE
node:9be4da6c-9ddf-4eaa-9739-7eb0fb820f5b,INCIDENT 725952 - PROPERTY DAMAGE – BP MATAPAL 079784C001- NSA / CHAGUARAMAS,INCIDENT_TYPE
node:c95817ac-abb9-4d21-8797-41f953b4383f,BP MATAPAL 079784C001,ORGANIZATION
node:a40f0264-57e3-4f12-aab4-1212cd8c4a80,NSA / CHAGUARAMAS,LOCATION
node:fb5834be-2cf5-41b5-a8b3-a90c72b16c76,2021-08-15,DATE
node:2fbcb87b-167e-491a-8213-6ecfe5441eac,THE VESSEL WAS ALONGSIDE IN CHAGUARAMAS,LOCATION
node:d64f344c-cde6-4e44-8760-31eb34e36c23,BEAUFORT 1 (CALM) FROM THE NNW,ENVIRONMENTAL CONDITIONS
node:7324785f-dc60-417c-9cfa-42bec19f737b,SEA STATE WAS ASSESSED AS 1 CALM,ENVIRONMENTAL CONDITIONS
node:e083b64a-71ce-4439-b787-978ec61af0fc,VISIBILITY: DARK / WEATHER B – PARTLY CLOUDED.,ENVIRONMENTAL CONDITIONS
node:6f18aed1-bcc4-4406-9621-58d0dd7c374d,CURRENT (N/A),ENVIRONMENTAL CONDITIONS
node:3d6fef78-2c11-4239-98a2-1e93c1774c22,IT STARTED RAINING AROUND 03:30AM,ENVIRONMENTAL CONDITIONS
node:e96f1c13-5b34-48e0-977a-ab1f90d09fd0,TASK / ACTIONS LEADING UP TO THE INCIDENT / PEOPLE OR EQUIPMENT INVOLVED.,CONTEXT
