src,rel,dst,src_label,dst_label,row_id
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,318
node:1dc98cc9a40e5a79,is,node:9fe4463071da5136,date,30:00.0,318
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,318
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,318
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,318
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,318
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,318
node:9613588cae9c50d2,is,node:0a8aa232494d650c,The General Business Unit,Projects,318
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,318
node:ace9b0eac87cb97b,name of is,node:d62a44ad88f7ce89,project,081105C001,318
node:5322bd41eb35fa05,is,node:d62a44ad88f7ce89,name,081105C001,318
node:99ac13c2bb0f4fc7,is,node:b542b197442596b4,client,RELIANCE ENERGY LTD.,318
node:d9d10f1dc86defd4,is,node:b5d3ea6b47f3dbe3,case categorization,Equipment Suitability,318
node:f4fb9429ef1c1c5d,is,node:78fc208a708a21f6,work process,Vessel,318
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,318
node:9e0a3afd66f4fadf,was reported on,node:ebf8f7521c7ccfd8,case,2/16/2022,318
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,318
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,318
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,318
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,318
node:1dc98cc9a40e5a79,is,node:b4069b5e4a6886f8,date,2/28/2022,318
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,318
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,318
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,318
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,318
node:3dc2d5f80ef9d4ee,is,node:2bda3741054090f3,operating center,France Paris,318
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,318
node:f59c096b3321a5ef,code of is,node:8601677ad267e0ac,incident,TFMC505,318
node:2809263c1552cd5a,is,node:8601677ad267e0ac,location code,TFMC505,318
node:95cc64ac8447b540,wear,node:82cd17652c649acd,a lorry driver,protective equipment,19938
node:95cc64ac8447b540,wear,node:ea8e2482ccb9ca4c,a lorry driver,personal equipment,19938
node:95cc64ac8447b540,wear,node:aaf436d6d8863596,a lorry driver,equipment,19938
node:95cc64ac8447b540,wear,node:38925e3ada9fb050,a lorry driver,PPE,19938
node:6aa49d4cc387fc19,went for,node:915a2bfab766b3b0,lorry driver,registration,19938
node:6aa49d4cc387fc19,went at,node:3f6dc0d3cac59102,lorry driver,guard house,19938
node:95cc64ac8447b540,wear,node:fd6cbe4091a465a8,a lorry driver,complete protective equipment,19938
node:95cc64ac8447b540,wear,node:56b2b791449a6a77,a lorry driver,complete equipment,19938
node:95cc64ac8447b540,wear,node:f6784fafe3a11308,a lorry driver,personal protective equipment,19938
node:95cc64ac8447b540,wear,node:507f6f655c89e96d,a lorry driver,complete personal protective equipment,19938
node:95cc64ac8447b540,wear,node:284fda996a966265,a lorry driver,complete personal equipment,19938
node:e1dfda897d54e629,advised,node:95cc64ac8447b540,security on-duty,a lorry driver,19938
node:95cc64ac8447b540,communicated for,node:afdc336038f0c6bc,a lorry driver,time comply,19938
node:95cc64ac8447b540,communicated for,node:9c4b34959bf1c474,a lorry driver,second time comply,19938
node:95cc64ac8447b540,communicated for,node:185349d62f0dcdcf,a lorry driver,time comply with required PPE,19938
node:95cc64ac8447b540,communicated for,node:8941296401e6233e,a lorry driver,second time comply with PPE,19938
node:95cc64ac8447b540,communicated for,node:a966364e93ee7e1c,a lorry driver,time comply with PPE,19938
node:95cc64ac8447b540,communicated with,node:89e15502b788502a,a lorry driver,driver,19938
node:95cc64ac8447b540,communicated for,node:1b5d75e50718bc29,a lorry driver,second time comply with required PPE,19938
node:95cc64ac8447b540,damaging,node:67c30a0640de4940,a lorry driver,dent,19938
node:89e15502b788502a,showing,node:99d9901b341d31a1,driver,the required PPE,19938
node:95cc64ac8447b540,damaging,node:02d9b07f68901270,a lorry driver,hand brake,19938
node:95cc64ac8447b540,damaging,node:db914b11f2f9594b,a lorry driver,slight dent,19938
node:95cc64ac8447b540,accidentally hit,node:faecbf70845e067a,a lorry driver,barrier arm,19938
node:95cc64ac8447b540,engage,node:02d9b07f68901270,a lorry driver,hand brake,19938
node:95cc64ac8447b540,hit,node:faecbf70845e067a,a lorry driver,barrier arm,19938
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,19938
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,19938
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,19938
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,19938
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,19938
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,19938
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,19938
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,19938
node:e31f212b8e2f7a7d,is,node:f426ae6423a7bf2b,Unlikely Activity,occurs,19938
node:9e0a3afd66f4fadf,is,node:f426ae6423a7bf2b,case,occurs,19938
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,19938
node:8987dddee8db0aa6,is,node:c5c11887218b0e4c,criticality,4.0,19938
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,19938
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,19938
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,19938
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,19938
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,19938
node:1dc98cc9a40e5a79,is,node:47768193fb778978,date,15:00.0,19938
node:2996a8c317ac1479,hit,node:a69fc3328abed19c,lorry,guard house barrier arm,19938
node:9e0a3afd66f4fadf,title of is,node:2996a8c317ac1479,case,lorry,19938
node:f02496fb1c3a429d,is,node:2996a8c317ac1479,title,lorry,19938
node:afc97a12f07d4317,is,node:b7a3802d43e0d4cc,General Business Unit involved,REMS,19938
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,19938
node:efb0833c3b6eb969,is,node:290ac6c785f40072,specific Business Unit,Flexibles,19938
node:9613588cae9c50d2,is,node:290ac6c785f40072,The General Business Unit,Flexibles,19938
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,19938
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,19938
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,19938
node:5322bd41eb35fa05,is,node:1d74ee50c3e1d200,name,NA,19938
node:d9d10f1dc86defd4,is Use of,node:f6784fafe3a11308,case categorization,personal protective equipment,19938
node:d9d10f1dc86defd4,is Use of,node:82cd17652c649acd,case categorization,protective equipment,19938
node:d9d10f1dc86defd4,is Use of,node:ea8e2482ccb9ca4c,case categorization,personal equipment,19938
node:d9d10f1dc86defd4,is,node:6a85d617c86bbd51,case categorization,Use,19938
node:d9d10f1dc86defd4,is Use of,node:aaf436d6d8863596,case categorization,equipment,19938
node:f4fb9429ef1c1c5d,is,node:9bce0b5277fc4515,work process,Support Service-Security,19938
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,19938
node:9e0a3afd66f4fadf,was reported on,node:062e2ce363f0f97f,case,3/13/2024,19938
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,19938
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,19938
node:f59c096b3321a5ef,been,node:8b3aa9c18f3ac1e0,incident,when has approved,19938
node:1dc98cc9a40e5a79,is,node:8dbad35db6487d4f,date,3/25/2024,19938
node:f59c096b3321a5ef,been,node:6a611dc3333cada5,incident,has approved,19938
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,19938
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,19938
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,19938
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,19938
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,19938
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,19938
node:2809263c1552cd5a,is,node:1324e6cf24a2a926,location code,TFMC409,19938
node:f59c096b3321a5ef,code of is,node:1324e6cf24a2a926,incident,TFMC409,19938
node:9b94327e7fac88bd,was,node:b908b8610aed20df,test,complete,7532
node:73f7d5b7b8f9e242,went to,node:459850448cb2c5ce,pain,his back,7532
node:b200be74759913c8,got joint in,node:75f2cd074b63f3ee,2 techs,position to team lift,7532
node:b200be74759913c8,got,node:e91d12a99726510a,2 techs,joint,7532
node:73f7d5b7b8f9e242,went to,node:fbe79226e89c9cd8,pain,his lower back,7532
node:c68ff8beebb8019b,got joint in,node:75f2cd074b63f3ee,techs,position to team lift,7532
node:b16421ed57c26d49,went to,node:459850448cb2c5ce,sharp pain,his back,7532
node:b200be74759913c8,got joint in,node:f1bdda09df2af6f0,2 techs,position,7532
node:b16421ed57c26d49,went to,node:fbe79226e89c9cd8,sharp pain,his lower back,7532
node:c68ff8beebb8019b,got joint in,node:f1bdda09df2af6f0,techs,position,7532
node:c68ff8beebb8019b,got,node:e91d12a99726510a,techs,joint,7532
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,7532
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,7532
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,7532
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,7532
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,7532
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,7532
node:b66ca7b81154bd22,is,node:c5c11887218b0e4c,value,4.0,7532
node:8987dddee8db0aa6,is,node:30a3d0c53ccd6c66,criticality,32.0,7532
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,7532
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,7532
node:1dc98cc9a40e5a79,is,node:eda229aab6a7cb97,date,00:00.0,7532
node:f02496fb1c3a429d,is,node:7337b7b0fe666cff,title,639304,7532
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,7532
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,7532
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,7532
node:efb0833c3b6eb969,is,node:3f49d0867da0801b,specific Business Unit,Surface Americas,7532
node:9613588cae9c50d2,is,node:3f49d0867da0801b,The General Business Unit,Surface Americas,7532
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,7532
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,7532
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,7532
node:99ac13c2bb0f4fc7,is,node:dced6ea9be60cf06,client,TECHNIPFMC PLC.,7532
node:d9d10f1dc86defd4,is,node:781f46fabbbd7ca3,case categorization,Hazard Identification,7532
node:9e0a3afd66f4fadf,was reported on,node:a95e7cb39b1138b6,case,6/11/2019,7532
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,7532
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,7532
node:fd062c23cbff59ef,was,node:67f61e3da5145b1a,loss potential severity,3.0,7532
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,7532
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,7532
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,7532
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,7532
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,7532
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,7532
node:f59c096b3321a5ef,code of is,node:e5298c807cfd2a35,incident,TFMC583,7532
node:2809263c1552cd5a,is,node:e5298c807cfd2a35,location code,TFMC583,7532
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,7532
node:ad7296d07dc44109,pushed TV,node:403a522f01b11cf7,lady,moving with its stand in office,29141
node:ad7296d07dc44109,causing,node:501aefae5fdd869c,lady,stand,29141
node:ad7296d07dc44109,moving with,node:04874b68fd1a950a,lady,its stand in office,29141
node:ad7296d07dc44109,moving with,node:dc8a8402e216bed9,lady,its stand,29141
node:ad7296d07dc44109,moving TV with,node:dc8a8402e216bed9,lady,its stand,29141
node:dc8a8402e216bed9,is in,node:dfc1a95540f29848,its stand,office,29141
node:ad7296d07dc44109,pushed TV,node:7d905f48af42b0bd,lady,moving,29141
node:ad7296d07dc44109,pushed TV,node:f33386a1eae7deb1,lady,moving with its stand,29141
node:ad7296d07dc44109,moving TV with,node:04874b68fd1a950a,lady,its stand in office,29141
node:ad7296d07dc44109,moving,node:412c7d6b48dd18bc,lady,TV,29141
node:ad7296d07dc44109,pushed,node:412c7d6b48dd18bc,lady,TV,29141
node:f8e43df2a0f6b5af,instinctively grabbed,node:4254f2230d92c65f,a lady,TV fell,29141
node:dffb3e49722f1635,come into,node:ae8f2cc452f5396e,her,contact,29141
node:dffb3e49722f1635,causing,node:8c88c63670ed6fa0,her,her forehead,29141
node:dffb3e49722f1635,forward causing,node:8c88c63670ed6fa0,her,her forehead,29141
node:f8e43df2a0f6b5af,causing,node:dffb3e49722f1635,a lady,her,29141
node:dffb3e49722f1635,come into,node:d37c4376f7baf778,her,contact of TV frame edge,29141
node:f8e43df2a0f6b5af,instinctively grabbed onto,node:abd37bfde285e259,a lady,the TV fell,29141
node:dffb3e49722f1635,scraped,node:8c88c63670ed6fa0,her,her forehead,29141
node:10f90efaaaec9e98,resulting in,node:963a0d08b274fadd,graze,minor,29141
node:f8e43df2a0f6b5af,grabbed,node:4254f2230d92c65f,a lady,TV fell,29141
node:f8e43df2a0f6b5af,grabbed onto,node:abd37bfde285e259,a lady,the TV fell,29141
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,29141
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,29141
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,29141
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,29141
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,29141
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,29141
node:8987dddee8db0aa6,is,node:30b402df5de31446,criticality,2.0,29141
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,29141
node:b66ca7b81154bd22,is,node:1c9898c2a5f6f9bf,value,0.0,29141
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,29141
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,29141
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,29141
node:1dc98cc9a40e5a79,is,node:eab3cf89de029c42,date,20:00.0,29141
node:9e0a3afd66f4fadf,title of is,node:a3143ebdeb1eecb7,case,TV topple in office meeting room,29141
node:9e0a3afd66f4fadf,title of is,node:4597b8a51359f843,case,TV topple backwards,29141
node:9e0a3afd66f4fadf,title of is,node:feacc073ef546d38,case,TV topple backwards in office meeting room,29141
node:9e0a3afd66f4fadf,title of is,node:be0e1315256e9d86,case,TV topple,29141
node:f02496fb1c3a429d,is TV,node:79905987ed85956a,title,Stand topple,29141
node:f02496fb1c3a429d,is TV,node:86da6c18e467bcaa,title,Stand topple backwards in office meeting room,29141
node:f02496fb1c3a429d,is TV,node:b70c608fd8a9d523,title,Stand topple in office meeting room,29141
node:f02496fb1c3a429d,is TV,node:3f9fcf086126f09a,title,Stand topple backwards,29141
node:afc97a12f07d4317,is,node:b7a3802d43e0d4cc,General Business Unit involved,REMS,29141
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,29141
node:9613588cae9c50d2,is,node:a2a93ced581db7a0,The General Business Unit,Well,29141
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,29141
node:efb0833c3b6eb969,is,node:a2a93ced581db7a0,specific Business Unit,Well,29141
node:9613588cae9c50d2,involved in,node:9e0a3afd66f4fadf,The General Business Unit,case,29141
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,29141
node:5322bd41eb35fa05,is,node:1d74ee50c3e1d200,name,NA,29141
node:9e0a3afd66f4fadf,was reported on,node:f554bd1c78b2254d,case,6/18/2025,29141
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,29141
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,29141
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,29141
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,29141
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,29141
node:1dc98cc9a40e5a79,is,node:bb46cce751c1b626,date,7/9/2025,29141
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,29141
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,29141
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,29141
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,29141
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,29141
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,29141
node:f59c096b3321a5ef,code of is,node:00e9e4a9ccd34fc0,incident,TFMC408,29141
node:2809263c1552cd5a,is,node:00e9e4a9ccd34fc0,location code,TFMC408,29141
node:8045bc4ef3beffa2,is,node:65dc49e7dc1b4917,status,Active,29141
node:4586ddd33e8c2318,is in,node:5c31266a2175d006,generator,its different areas,7827
node:e995367150ce8008,quickly act,node:24e887ba9317a8fe,technicians,source,7827
node:3024bf880ca644e0,derive,node:55c2591621ea1157,protector,technicians quickly act,7827
node:e995367150ce8008,act,node:24e887ba9317a8fe,technicians,source,7827
node:2913b93b5e94d8b0,begins,node:b5bb7e17140dcb78,acoustic protector,derive,7827
node:3024bf880ca644e0,begins,node:b5bb7e17140dcb78,protector,derive,7827
node:3024bf880ca644e0,derive,node:b670c22aea2739b5,protector,technicians act,7827
node:2913b93b5e94d8b0,derive,node:b670c22aea2739b5,acoustic protector,technicians act,7827
node:2913b93b5e94d8b0,derive,node:55c2591621ea1157,acoustic protector,technicians quickly act,7827
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,7827
node:f65bceae9e1f5084,is,node:180f9ff29c9bccc1,description,Significant,7827
node:1a345cef2abea8d3,is,node:67f61e3da5145b1a,severity value,3.0,7827
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,7827
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,7827
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,7827
